[2026-03-12 21:16:55.254] Start experiment: 20260312_211655
[2026-03-12 21:16:55.263] Suite: cec2017
[2026-03-12 21:16:55.535] Running SBO on F1 ...
[2026-03-12 21:17:11.092] Done BBO F5 run 17/30: best=518.904186176, t=0.0533s
[2026-03-12 21:17:11.165] Done BBO F5 run 18/30: best=517.909257907, t=0.0442s
[2026-03-12 21:17:11.243] Done BBO F5 run 19/30: best=526.86390206, t=0.0457s
[2026-03-12 21:17:11.324] Done BBO F5 run 20/30: best=511.939571199, t=0.0522s
[2026-03-12 21:17:11.400] Done BBO F5 run 21/30: best=525.868893671, t=0.0438s
[2026-03-12 21:17:11.479] Done BBO F5 run 22/30: best=520.894245033, t=0.0507s
[2026-03-12 21:17:11.561] Done BBO F5 run 23/30: best=512.934499039, t=0.0492s
[2026-03-12 21:17:11.633] Done BBO F5 run 24/30: best=518.904209083, t=0.0431s
[2026-03-12 21:17:11.707] Done BBO F5 run 25/30: best=516.9144247, t=0.0450s
[2026-03-12 21:17:11.781] Done BBO F5 run 26/30: best=521.889121516, t=0.0448s
[2026-03-12 21:17:11.868] Done BBO F5 run 27/30: best=514.924605416, t=0.0551s
[2026-03-12 21:17:11.959] Done BBO F5 run 28/30: best=504.974804689, t=0.0568s
[2026-03-12 21:17:12.036] Done BBO F5 run 29/30: best=506.96471795, t=0.0441s
[2026-03-12 21:17:12.111] Done BBO F5 run 30/30: best=508.95465851, t=0.0444s
[2026-03-12 21:17:12.437] Finished experiment: 20260312_211655
